filename,emotion,pixels
im4256.png,sad,[  3   3   3 ... 198 198 198]
im2020.png,sad,[111 111 111 ...  75  75  75]
im375.png,sad,[ 72  72  72 ... 204 204 204]
im352.png,sad,[ 65  65  65 ... 233 233 233]
im2406.png,sad,[35 35 35 ... 56 56 56]
im1980.png,sad,[109 109 109 ... 111 111 111]
im799.png,sad,[61 61 61 ... 94 94 94]
im1856.png,sad,[208 208 208 ...  78  78  78]
im4479.png,sad,[145 145 145 ...  33  33  33]
im700.png,sad,[ 7  7  7 ... 84 84 84]
im347.png,sad,[255 255 255 ...  38  38  38]
im4600.png,sad,[ 11  11  11 ... 219 219 219]
im3060.png,sad,[215 215 215 ...  54  54  54]
im4428.png,sad,[253 253 253 ...  61  61  61]
im457.png,sad,[ 22  22  22 ... 207 207 207]
im3210.png,sad,[17 17 17 ... 64 64 64]
im4710.png,sad,[13 13 13 ...  5  5  5]
im1420.png,sad,[186 186 186 ...  93  93  93]
im54.png,sad,[40 40 40 ... 32 32 32]
im1708.png,sad,[  7   7   7 ... 202 202 202]
im310.png,sad,[102 102 102 ... 185 185 185]
im3879.png,sad,[ 0  0  0 ... 25 25 25]
im3073.png,sad,[202 202 202 ... 212 212 212]
im458.png,sad,[220 220 220 ...  39  39  39]
im1165.png,sad,[ 54  54  54 ... 171 171 171]
im4150.png,sad,[ 54  54  54 ... 126 126 126]
im598.png,sad,[ 61  61  61 ... 230 230 230]
im4623.png,sad,[ 93  93  93 ... 218 218 218]
im16.png,sad,[249 249 249 ... 119 119 119]
im1849.png,sad,[7 7 7 ... 4 4 4]
im122.png,sad,[ 30  30  30 ... 243 243 243]
im1805.png,sad,[116 116 116 ...   8   8   8]
im3906.png,sad,[255 255 255 ...  29  29  29]
im891.png,sad,[139 139 139 ...  85  85  85]
im4274.png,sad,[ 54  54  54 ... 135 135 135]
im1030.png,sad,[92 92 92 ... 70 70 70]
im1776.png,sad,[  4   4   4 ... 130 130 130]
im2865.png,sad,[41 41 41 ... 94 94 94]
im1020.png,sad,[53 53 53 ... 52 52 52]
im1989.png,sad,[137 137 137 ...  31  31  31]
im4460.png,sad,[146 146 146 ...   8   8   8]
im328.png,sad,[101 101 101 ... 210 210 210]
im183.png,sad,[13 13 13 ...  6  6  6]
im899.png,sad,[133 133 133 ...   6   6   6]
im638.png,sad,[189 189 189 ... 152 152 152]
im4054.png,sad,[219 219 219 ...  60  60  60]
im3939.png,sad,[196 196 196 ... 173 173 173]
im4567.png,sad,[  0   0   0 ... 158 158 158]
im1745.png,sad,[0 0 0 ... 0 0 0]
im2570.png,sad,[113 113 113 ... 162 162 162]
im1626.png,sad,[  1   1   1 ... 214 214 214]
im3744.png,sad,[255 255 255 ... 182 182 182]
im3818.png,sad,[10 10 10 ... 12 12 12]
im150.png,sad,[193 193 193 ... 138 138 138]
im3908.png,sad,[ 31  31  31 ... 107 107 107]
im1564.png,sad,[16 16 16 ... 10 10 10]
im1413.png,sad,[120 120 120 ... 143 143 143]
im4645.png,sad,[247 247 247 ... 240 240 240]
im4031.png,sad,[150 150 150 ...  93  93  93]
im3121.png,sad,[4 4 4 ... 9 9 9]
im1751.png,sad,[16 16 16 ... 89 89 89]
im4691.png,sad,[ 90  90  90 ... 164 164 164]
im1481.png,sad,[91 91 91 ... 61 61 61]
im2972.png,sad,[  9   9   9 ... 134 134 134]
im1579.png,sad,[141 141 141 ...  14  14  14]
im1035.png,sad,[69 69 69 ... 63 63 63]
im510.png,sad,[213 213 213 ...  20  20  20]
im1305.png,sad,[ 24  24  24 ... 160 160 160]
im4586.png,sad,[ 9  9  9 ... 19 19 19]
im2839.png,sad,[117 117 117 ... 135 135 135]
im2728.png,sad,[206 206 206 ... 204 204 204]
im3576.png,sad,[130 130 130 ... 109 109 109]
im1186.png,sad,[209 209 209 ... 244 244 244]
im1315.png,sad,[ 81  81  81 ... 171 171 171]
im4049.png,sad,[51 51 51 ... 22 22 22]
im3418.png,sad,[28 28 28 ... 30 30 30]
im3510.png,sad,[ 43  43  43 ... 201 201 201]
im2524.png,sad,[ 17  17  17 ... 107 107 107]
im3792.png,sad,[221 221 221 ...  11  11  11]
im2956.png,sad,[159 159 159 ... 112 112 112]
im1113.png,sad,[108 108 108 ... 101 101 101]
im2070.png,sad,[235 235 235 ... 129 129 129]
im820.png,sad,[ 56  56  56 ... 109 109 109]
im1156.png,sad,[254 254 254 ... 130 130 130]
im4110.png,sad,[196 196 196 ... 131 131 131]
im2717.png,sad,[ 39  39  39 ... 176 176 176]
im4578.png,sad,[119 119 119 ... 154 154 154]
im603.png,sad,[ 18  18  18 ... 184 184 184]
im197.png,sad,[181 181 181 ... 194 194 194]
im4176.png,sad,[108 108 108 ...  34  34  34]
im1768.png,sad,[61 61 61 ... 91 91 91]
im1348.png,sad,[116 116 116 ...  41  41  41]
im3691.png,sad,[24 24 24 ... 11 11 11]
im2344.png,sad,[4 4 4 ... 1 1 1]
im1162.png,sad,[ 45  45  45 ... 200 200 200]
im2500.png,sad,[135 135 135 ... 167 167 167]
im2364.png,sad,[172 172 172 ...  38  38  38]
im2235.png,sad,[193 193 193 ...  38  38  38]
im2696.png,sad,[176 176 176 ...  92  92  92]
im2384.png,sad,[12 12 12 ... 95 95 95]
im3794.png,sad,[105 105 105 ... 203 203 203]
im2399.png,sad,[73 73 73 ... 93 93 93]
im904.png,sad,[  9   9   9 ... 113 113 113]
im2338.png,sad,[29 29 29 ... 72 72 72]
im3019.png,sad,[66 66 66 ... 41 41 41]
im1474.png,sad,[40 40 40 ...  0  0  0]
im2813.png,sad,[214 214 214 ... 114 114 114]
im1834.png,sad,[44 44 44 ... 14 14 14]
im2494.png,sad,[184 184 184 ... 210 210 210]
im2674.png,sad,[254 254 254 ...  22  22  22]
im2613.png,sad,[183 183 183 ... 122 122 122]
im506.png,sad,[ 34  34  34 ... 132 132 132]
im2841.png,sad,[171 171 171 ... 146 146 146]
im2192.png,sad,[195 195 195 ... 179 179 179]
im1954.png,sad,[254 254 254 ... 238 238 238]
im913.png,sad,[255 255 255 ... 222 222 222]
im1417.png,sad,[252 252 252 ... 135 135 135]
im4495.png,sad,[211 211 211 ... 137 137 137]
im1953.png,sad,[78 78 78 ... 83 83 83]
im2766.png,sad,[233 233 233 ... 216 216 216]
im2731.png,sad,[32 32 32 ... 89 89 89]
im886.png,sad,[ 1  1  1 ... 51 51 51]
im463.png,sad,[178 178 178 ...  93  93  93]
im1424.png,sad,[ 95  95  95 ... 216 216 216]
im2342.png,sad,[ 75  75  75 ... 140 140 140]
im1636.png,sad,[209 209 209 ...  71  71  71]
im3567.png,sad,[253 253 253 ... 255 255 255]
im941.png,sad,[105 105 105 ...  57  57  57]
im3945.png,sad,[254 254 254 ... 180 180 180]
im3004.png,sad,[52 52 52 ... 98 98 98]
im3429.png,sad,[ 45  45  45 ... 181 181 181]
im3709.png,sad,[ 68  68  68 ... 129 129 129]
im2639.png,sad,[107 107 107 ...  20  20  20]
im1139.png,sad,[36 36 36 ... 50 50 50]
im516.png,sad,[ 55  55  55 ... 136 136 136]
im4494.png,sad,[255 255 255 ... 231 231 231]
im966.png,sad,[ 0  0  0 ... 16 16 16]
im1520.png,sad,[ 75  75  75 ... 124 124 124]
im1112.png,sad,[ 41  41  41 ... 173 173 173]
im4774.png,sad,[ 4  4  4 ... 55 55 55]
im1322.png,sad,[105 105 105 ... 207 207 207]
im1149.png,sad,[117 117 117 ...  47  47  47]
im4639.png,sad,[140 140 140 ...  59  59  59]
im497.png,sad,[18 18 18 ... 43 43 43]
im2101.png,sad,[254 254 254 ...  31  31  31]
im2627.png,sad,[ 40  40  40 ... 163 163 163]
im449.png,sad,[254 254 254 ...  52  52  52]
im1147.png,sad,[176 176 176 ...  30  30  30]
im2103.png,sad,[61 61 61 ... 96 96 96]
im3435.png,sad,[39 39 39 ... 39 39 39]
im1317.png,sad,[ 1  1  1 ... 89 89 89]
im547.png,sad,[  7   7   7 ... 113 113 113]
im583.png,sad,[  9   9   9 ... 239 239 239]
im2022.png,sad,[43 43 43 ... 61 61 61]
im1911.png,sad,[  8   8   8 ... 188 188 188]
im1031.png,sad,[ 57  57  57 ... 203 203 203]
im2663.png,sad,[252 252 252 ...  49  49  49]
im2572.png,sad,[131 131 131 ... 206 206 206]
im126.png,sad,[142 142 142 ...  67  67  67]
im1823.png,sad,[104 104 104 ... 175 175 175]
im3117.png,sad,[40 40 40 ... 12 12 12]
im3689.png,sad,[254 254 254 ...  78  78  78]
im3703.png,sad,[ 1  1  1 ... 16 16 16]
im1902.png,sad,[ 19  19  19 ... 104 104 104]
im1311.png,sad,[12 12 12 ... 48 48 48]
im1467.png,sad,[158 158 158 ... 201 201 201]
im4470.png,sad,[255 255 255 ... 255 255 255]
im3639.png,sad,[213 213 213 ...  69  69  69]
im2223.png,sad,[ 74  74  74 ... 210 210 210]
im2714.png,sad,[ 90  90  90 ... 144 144 144]
im2810.png,sad,[ 3  3  3 ... 20 20 20]
im633.png,sad,[77 77 77 ... 46 46 46]
im2403.png,sad,[164 164 164 ... 216 216 216]
im1393.png,sad,[255 255 255 ... 196 196 196]
im548.png,sad,[254 254 254 ...  31  31  31]
im1382.png,sad,[50 50 50 ...  0  0  0]
im1453.png,sad,[100 100 100 ... 101 101 101]
im1055.png,sad,[ 5  5  5 ... 25 25 25]
im4159.png,sad,[217 217 217 ... 203 203 203]
im1267.png,sad,[209 209 209 ... 231 231 231]
im3173.png,sad,[146 146 146 ... 205 205 205]
im1663.png,sad,[  2   2   2 ... 105 105 105]
im4797.png,sad,[229 229 229 ...   8   8   8]
im840.png,sad,[28 28 28 ... 28 28 28]
im1214.png,sad,[183 183 183 ...  95  95  95]
im2274.png,sad,[ 21  21  21 ... 199 199 199]
im4347.png,sad,[47 47 47 ... 15 15 15]
im4132.png,sad,[146 146 146 ... 193 193 193]
im2952.png,sad,[232 232 232 ... 250 250 250]
im2626.png,sad,[240 240 240 ... 202 202 202]
im2154.png,sad,[255 255 255 ...  66  66  66]
im1622.png,sad,[34 34 34 ... 70 70 70]
im2433.png,sad,[104 104 104 ...   2   2   2]
im994.png,sad,[30 30 30 ... 32 32 32]
im181.png,sad,[255 255 255 ...  40  40  40]
im3837.png,sad,[146 146 146 ...   7   7   7]
im1468.png,sad,[115 115 115 ... 209 209 209]
im4570.png,sad,[169 169 169 ... 153 153 153]
im4035.png,sad,[ 53  53  53 ... 152 152 152]
im1606.png,sad,[186 186 186 ...  17  17  17]
im14.png,sad,[0 0 0 ... 0 0 0]
im1459.png,sad,[ 43  43  43 ... 227 227 227]
im3255.png,sad,[ 66  66  66 ... 167 167 167]
im4664.png,sad,[180 180 180 ...  53  53  53]
im2543.png,sad,[192 192 192 ...  26  26  26]
im2172.png,sad,[202 202 202 ...  13  13  13]
im3182.png,sad,[105 105 105 ...   5   5   5]
im2637.png,sad,[ 30  30  30 ... 217 217 217]
im1499.png,sad,[19 19 19 ... 72 72 72]
im1076.png,sad,[ 3  3  3 ... 69 69 69]
im273.png,sad,[ 69  69  69 ... 177 177 177]
im1992.png,sad,[ 65  65  65 ... 103 103 103]
im245.png,sad,[36 36 36 ... 15 15 15]
im1073.png,sad,[ 27  27  27 ... 143 143 143]
im2670.png,sad,[247 247 247 ... 241 241 241]
im3055.png,sad,[137 137 137 ... 139 139 139]
im3003.png,sad,[126 126 126 ...   0   0   0]
im262.png,sad,[204 204 204 ...  61  61  61]
im776.png,sad,[126 126 126 ... 216 216 216]
im1741.png,sad,[80 80 80 ... 85 85 85]
im1803.png,sad,[ 64  64  64 ... 235 235 235]
im2601.png,sad,[11 11 11 ...  0  0  0]
im4681.png,sad,[ 19  19  19 ... 176 176 176]
im1565.png,sad,[255 255 255 ... 252 252 252]
im4242.png,sad,[119 119 119 ...  87  87  87]
im2824.png,sad,[156 156 156 ... 179 179 179]
im2549.png,sad,[153 153 153 ... 154 154 154]
im3749.png,sad,[96 96 96 ... 25 25 25]
im997.png,sad,[105 105 105 ...  76  76  76]
im4653.png,sad,[191 191 191 ... 118 118 118]
im2441.png,sad,[ 22  22  22 ... 113 113 113]
im1445.png,sad,[26 26 26 ... 29 29 29]
im2066.png,sad,[145 145 145 ... 199 199 199]
im2616.png,sad,[110 110 110 ... 141 141 141]
im1821.png,sad,[196 196 196 ...  11  11  11]
im552.png,sad,[49 49 49 ...  1  1  1]
im1056.png,sad,[0 0 0 ... 8 8 8]
im1985.png,sad,[ 0  0  0 ... 12 12 12]
im1346.png,sad,[114 114 114 ...  89  89  89]
im1166.png,sad,[ 88  88  88 ... 243 243 243]
im2297.png,sad,[207 207 207 ...  79  79  79]
im1094.png,sad,[137 137 137 ...   1   1   1]
im4273.png,sad,[255 255 255 ...   0   0   0]
im1671.png,sad,[156 156 156 ... 113 113 113]
im981.png,sad,[112 112 112 ... 224 224 224]
im3278.png,sad,[255 255 255 ... 255 255 255]
im1489.png,sad,[ 21  21  21 ... 124 124 124]
im4545.png,sad,[  5   5   5 ... 171 171 171]
im3532.png,sad,[117 117 117 ... 230 230 230]
im2322.png,sad,[106 106 106 ... 166 166 166]
im515.png,sad,[65 65 65 ... 73 73 73]
im2922.png,sad,[63 63 63 ... 37 37 37]
im3296.png,sad,[ 18  18  18 ... 255 255 255]
im4399.png,sad,[250 250 250 ... 104 104 104]
im180.png,sad,[38 38 38 ... 31 31 31]
im681.png,sad,[255 255 255 ... 145 145 145]
im679.png,sad,[130 130 130 ... 234 234 234]
im2944.png,sad,[212 212 212 ... 153 153 153]
im3413.png,sad,[233 233 233 ...  56  56  56]
im3948.png,sad,[116 116 116 ... 213 213 213]
im2169.png,sad,[ 47  47  47 ... 241 241 241]
im1969.png,sad,[165 165 165 ...  56  56  56]
im4265.png,sad,[156 156 156 ... 109 109 109]
im4104.png,sad,[ 0  0  0 ... 16 16 16]
im1138.png,sad,[151 151 151 ...  12  12  12]
im2423.png,sad,[147 147 147 ... 146 146 146]
im430.png,sad,[ 62  62  62 ... 189 189 189]
im1469.png,sad,[179 179 179 ... 156 156 156]
im2298.png,sad,[121 121 121 ...  47  47  47]
im1812.png,sad,[114 114 114 ... 213 213 213]
im2638.png,sad,[148 148 148 ...  42  42  42]
im1197.png,sad,[153 153 153 ... 249 249 249]
im1376.png,sad,[76 76 76 ... 69 69 69]
im4449.png,sad,[ 18  18  18 ... 174 174 174]
im244.png,sad,[ 49  49  49 ... 170 170 170]
im1767.png,sad,[127 127 127 ...   0   0   0]
im3283.png,sad,[86 86 86 ... 87 87 87]
im3133.png,sad,[103 103 103 ...  91  91  91]
im3505.png,sad,[178 178 178 ... 104 104 104]
im587.png,sad,[40 40 40 ...  7  7  7]
im2060.png,sad,[173 173 173 ...  47  47  47]
im309.png,sad,[79 79 79 ... 11 11 11]
im1504.png,sad,[ 99  99  99 ... 181 181 181]
im910.png,sad,[23 23 23 ... 62 62 62]
im3706.png,sad,[19 19 19 ... 16 16 16]
im3741.png,sad,[ 17  17  17 ... 161 161 161]
im3721.png,sad,[ 58  58  58 ... 136 136 136]
im1987.png,sad,[  1   1   1 ... 237 237 237]
im2130.png,sad,[59 59 59 ... 97 97 97]
im725.png,sad,[ 43  43  43 ... 207 207 207]
im2795.png,sad,[101 101 101 ... 208 208 208]
im415.png,sad,[53 53 53 ... 70 70 70]
im2249.png,sad,[ 13  13  13 ... 122 122 122]
im3016.png,sad,[108 108 108 ...   4   4   4]
im917.png,sad,[82 82 82 ...  4  4  4]
im4742.png,sad,[ 0  0  0 ... 39 39 39]
im4281.png,sad,[162 162 162 ... 154 154 154]
im1266.png,sad,[37 37 37 ...  0  0  0]
im3729.png,sad,[54 54 54 ... 89 89 89]
im374.png,sad,[193 193 193 ...  94  94  94]
im62.png,sad,[86 86 86 ... 24 24 24]
im477.png,sad,[  0   0   0 ... 157 157 157]
im171.png,sad,[225 225 225 ...  66  66  66]
im1722.png,sad,[ 16  16  16 ... 100 100 100]
im758.png,sad,[ 0  0  0 ... 75 75 75]
im1513.png,sad,[165 165 165 ... 246 246 246]
im4621.png,sad,[ 79  79  79 ... 248 248 248]
im1193.png,sad,[65 65 65 ...  5  5  5]
im2640.png,sad,[17 17 17 ... 13 13 13]
im3918.png,sad,[104 104 104 ...   6   6   6]
im18.png,sad,[0 0 0 ... 0 0 0]
im1385.png,sad,[127 127 127 ...  50  50  50]
im1066.png,sad,[33 33 33 ... 32 32 32]
im2080.png,sad,[194 194 194 ...  51  51  51]
im2459.png,sad,[ 86  86  86 ... 179 179 179]
im3428.png,sad,[166 166 166 ...  34  34  34]
im1959.png,sad,[ 4  4  4 ... 11 11 11]
im3430.png,sad,[ 52  52  52 ... 158 158 158]
im1996.png,sad,[151 151 151 ...  29  29  29]
im266.png,sad,[35 35 35 ... 44 44 44]
im4345.png,sad,[255 255 255 ...  47  47  47]
im3324.png,sad,[14 14 14 ... 52 52 52]
im1984.png,sad,[183 183 183 ...  96  96  96]
im1300.png,sad,[149 149 149 ...   1   1   1]
im973.png,sad,[106 106 106 ... 255 255 255]
im4699.png,sad,[118 118 118 ... 148 148 148]
im3944.png,sad,[ 13  13  13 ... 161 161 161]
im2929.png,sad,[ 14  14  14 ... 206 206 206]
im1442.png,sad,[98 98 98 ... 79 79 79]
im3809.png,sad,[15 15 15 ... 77 77 77]
im4268.png,sad,[110 110 110 ... 224 224 224]
im341.png,sad,[32 32 32 ... 95 95 95]
im1577.png,sad,[211 211 211 ...  99  99  99]
im94.png,sad,[170 170 170 ... 149 149 149]
im1807.png,sad,[42 42 42 ... 29 29 29]
im3646.png,sad,[141 141 141 ...   0   0   0]
im3050.png,sad,[84 84 84 ... 77 77 77]
im4391.png,sad,[ 3  3  3 ... 91 91 91]
im4041.png,sad,[0 0 0 ... 0 0 0]
im1025.png,sad,[193 193 193 ... 254 254 254]
im2919.png,sad,[  9   9   9 ... 154 154 154]
im34.png,sad,[ 67  67  67 ... 105 105 105]
im2475.png,sad,[119 119 119 ...  44  44  44]
im3221.png,sad,[  8   8   8 ... 128 128 128]
im66.png,sad,[254 254 254 ...  39  39  39]
im1286.png,sad,[34 34 34 ... 90 90 90]
im3708.png,sad,[40 40 40 ...  9  9  9]
im4161.png,sad,[49 49 49 ... 45 45 45]
im4575.png,sad,[ 32  32  32 ... 239 239 239]
im2946.png,sad,[ 46  46  46 ... 229 229 229]
im3485.png,sad,[ 70  70  70 ... 113 113 113]
im1660.png,sad,[ 43  43  43 ... 200 200 200]
im3322.png,sad,[107 107 107 ...  76  76  76]
im3495.png,sad,[180 180 180 ... 252 252 252]
im682.png,sad,[45 45 45 ... 62 62 62]
im3126.png,sad,[187 187 187 ... 117 117 117]
im1028.png,sad,[167 167 167 ...  17  17  17]
im351.png,sad,[  0   0   0 ... 219 219 219]
im2880.png,sad,[35 35 35 ... 13 13 13]
im3895.png,sad,[196 196 196 ... 229 229 229]
im485.png,sad,[97 97 97 ... 82 82 82]
im848.png,sad,[153 153 153 ... 227 227 227]
im1403.png,sad,[146 146 146 ...   7   7   7]
im616.png,sad,[89 89 89 ... 44 44 44]
im2427.png,sad,[116 116 116 ... 194 194 194]
im4817.png,sad,[68 68 68 ... 65 65 65]
im3842.png,sad,[102 102 102 ... 103 103 103]
im4346.png,sad,[ 39  39  39 ... 190 190 190]
im696.png,sad,[20 20 20 ... 94 94 94]
im1515.png,sad,[122 122 122 ... 245 245 245]
im4733.png,sad,[255 255 255 ... 255 255 255]
im661.png,sad,[242 242 242 ...  79  79  79]
im1222.png,sad,[ 58  58  58 ... 129 129 129]
im2280.png,sad,[0 0 0 ... 3 3 3]
im1037.png,sad,[ 66  66  66 ... 111 111 111]
im33.png,sad,[63 63 63 ... 83 83 83]
im113.png,sad,[109 109 109 ...  24  24  24]
im850.png,sad,[137 137 137 ... 143 143 143]
im3521.png,sad,[176 176 176 ... 198 198 198]
im3996.png,sad,[22 22 22 ... 23 23 23]
im523.png,sad,[204 204 204 ... 156 156 156]
im161.png,sad,[ 25  25  25 ... 211 211 211]
im4294.png,sad,[11 11 11 ... 26 26 26]
im2618.png,sad,[201 201 201 ... 231 231 231]
im1001.png,sad,[ 91  91  91 ... 137 137 137]
im2735.png,sad,[232 232 232 ... 213 213 213]
im4261.png,sad,[166 166 166 ... 158 158 158]
im2377.png,sad,[144 144 144 ... 107 107 107]
im4775.png,sad,[188 188 188 ...  99  99  99]
im1539.png,sad,[143 143 143 ... 191 191 191]
im3724.png,sad,[51 51 51 ... 72 72 72]
im862.png,sad,[49 49 49 ... 13 13 13]
im474.png,sad,[255 255 255 ... 103 103 103]
im2263.png,sad,[176 176 176 ...  98  98  98]
im3158.png,sad,[80 80 80 ... 33 33 33]
im2419.png,sad,[ 24  24  24 ... 130 130 130]
im1506.png,sad,[125 125 125 ... 164 164 164]
im740.png,sad,[158 158 158 ...   6   6   6]
im4502.png,sad,[156 156 156 ...  87  87  87]
im1841.png,sad,[69 69 69 ... 37 37 37]
im2832.png,sad,[191 191 191 ...  93  93  93]
im2605.png,sad,[246 246 246 ...   8   8   8]
im630.png,sad,[ 3  3  3 ... 54 54 54]
im601.png,sad,[  5   5   5 ... 167 167 167]
im2291.png,sad,[154 154 154 ...  97  97  97]
im2248.png,sad,[ 63  63  63 ... 123 123 123]
im215.png,sad,[209 209 209 ...  91  91  91]
im1185.png,sad,[115 115 115 ... 148 148 148]
im937.png,sad,[67 67 67 ... 19 19 19]
im4749.png,sad,[171 171 171 ...   0   0   0]
im1543.png,sad,[ 28  28  28 ... 118 118 118]
im1847.png,sad,[41 41 41 ... 89 89 89]
im3026.png,sad,[121 121 121 ...  24  24  24]
im4211.png,sad,[22 22 22 ...  8  8  8]
im3506.png,sad,[167 167 167 ... 197 197 197]
im3904.png,sad,[ 43  43  43 ... 124 124 124]
im334.png,sad,[49 49 49 ... 23 23 23]
im2449.png,sad,[204 204 204 ...  54  54  54]
im1388.png,sad,[  9   9   9 ... 153 153 153]
im2491.png,sad,[166 166 166 ... 124 124 124]
im1818.png,sad,[203 203 203 ...  63  63  63]
im2175.png,sad,[143 143 143 ... 162 162 162]
im4716.png,sad,[128 128 128 ...  37  37  37]
im378.png,sad,[245 245 245 ...  99  99  99]
im614.png,sad,[49 49 49 ... 58 58 58]
im2807.png,sad,[113 113 113 ... 196 196 196]
im1230.png,sad,[ 65  65  65 ... 195 195 195]
im1521.png,sad,[172 172 172 ... 140 140 140]
im919.png,sad,[12 12 12 ... 15 15 15]
im3039.png,sad,[160 160 160 ...  35  35  35]
im866.png,sad,[158 158 158 ...  11  11  11]
im2722.png,sad,[ 10  10  10 ... 178 178 178]
im2481.png,sad,[240 240 240 ... 255 255 255]
im2925.png,sad,[  3   3   3 ... 159 159 159]
im4697.png,sad,[119 119 119 ... 234 234 234]
im3820.png,sad,[202 202 202 ...  13  13  13]
im2686.png,sad,[166 166 166 ...  65  65  65]
im2238.png,sad,[14 14 14 ... 30 30 30]
im1538.png,sad,[ 12  12  12 ... 224 224 224]
im1332.png,sad,[ 62  62  62 ... 204 204 204]
im3513.png,sad,[ 10  10  10 ... 154 154 154]
im308.png,sad,[ 96  96  96 ... 115 115 115]
im1714.png,sad,[255 255 255 ... 167 167 167]
im1685.png,sad,[132 132 132 ...  91  91  91]
im337.png,sad,[93 93 93 ... 19 19 19]
im1449.png,sad,[95 95 95 ... 71 71 71]
im2764.png,sad,[231 231 231 ... 139 139 139]
im320.png,sad,[101 101 101 ...  63  63  63]
im1846.png,sad,[212 212 212 ...  94  94  94]
im4234.png,sad,[ 97  97  97 ... 151 151 151]
im3104.png,sad,[157 157 157 ... 123 123 123]
im1590.png,sad,[ 32  32  32 ... 117 117 117]
im1623.png,sad,[ 45  45  45 ... 146 146 146]
im3123.png,sad,[189 189 189 ... 174 174 174]
im3816.png,sad,[  6   6   6 ... 165 165 165]
im897.png,sad,[123 123 123 ... 232 232 232]
im2734.png,sad,[102 102 102 ... 129 129 129]
im3774.png,sad,[254 254 254 ... 213 213 213]
im744.png,sad,[199 199 199 ...  61  61  61]
im4549.png,sad,[181 181 181 ... 223 223 223]
im3661.png,sad,[28 28 28 ... 28 28 28]
im3225.png,sad,[ 23  23  23 ... 145 145 145]
im1151.png,sad,[165 165 165 ...  56  56  56]
im3162.png,sad,[0 0 0 ... 0 0 0]
im3542.png,sad,[228 228 228 ... 168 168 168]
im466.png,sad,[225 225 225 ... 140 140 140]
im2373.png,sad,[ 44  44  44 ... 225 225 225]
im928.png,sad,[ 56  56  56 ... 150 150 150]
im4263.png,sad,[52 52 52 ... 31 31 31]
im3453.png,sad,[39 39 39 ...  4  4  4]
im3899.png,sad,[29 29 29 ... 24 24 24]
im2699.png,sad,[11 11 11 ... 81 81 81]
im1054.png,sad,[193 193 193 ... 205 205 205]
im1328.png,sad,[152 152 152 ... 128 128 128]
im1654.png,sad,[32 32 32 ... 50 50 50]
im736.png,sad,[94 94 94 ... 31 31 31]
im742.png,sad,[ 99  99  99 ... 235 235 235]
im925.png,sad,[64 64 64 ... 18 18 18]
im4427.png,sad,[235 235 235 ... 183 183 183]
im1835.png,sad,[164 164 164 ... 142 142 142]
im2214.png,sad,[221 221 221 ...  26  26  26]
im2598.png,sad,[23 23 23 ...  6  6  6]
im2195.png,sad,[110 110 110 ... 175 175 175]
im1567.png,sad,[108 108 108 ...  84  84  84]
im1857.png,sad,[ 58  58  58 ... 150 150 150]
im294.png,sad,[240 240 240 ... 137 137 137]
im2838.png,sad,[93 93 93 ... 14 14 14]
im4744.png,sad,[ 83  83  83 ... 253 253 253]
im2587.png,sad,[111 111 111 ...  47  47  47]
im1791.png,sad,[232 232 232 ... 213 213 213]
im4557.png,sad,[97 97 97 ... 32 32 32]
im339.png,sad,[84 84 84 ... 14 14 14]
im2410.png,sad,[248 248 248 ...  47  47  47]
im3881.png,sad,[10 10 10 ... 27 27 27]
im3701.png,sad,[217 217 217 ... 149 149 149]
im1013.png,sad,[ 18  18  18 ... 118 118 118]
im2421.png,sad,[253 253 253 ... 124 124 124]
im4504.png,sad,[254 254 254 ... 218 218 218]
im854.png,sad,[223 223 223 ... 197 197 197]
im873.png,sad,[135 135 135 ...  72  72  72]
im3072.png,sad,[1 1 1 ... 1 1 1]
im1924.png,sad,[177 177 177 ... 202 202 202]
im1988.png,sad,[ 4  4  4 ... 18 18 18]
im3064.png,sad,[ 19  19  19 ... 186 186 186]
im4359.png,sad,[ 16  16  16 ... 232 232 232]
im3777.png,sad,[81 81 81 ...  8  8  8]
im4581.png,sad,[250 250 250 ... 243 243 243]
im726.png,sad,[101 101 101 ...  51  51  51]
im1928.png,sad,[208 208 208 ...  31  31  31]
im4448.png,sad,[104 104 104 ...  59  59  59]
im1016.png,sad,[142 142 142 ...  52  52  52]
im1089.png,sad,[ 27  27  27 ... 230 230 230]
im4769.png,sad,[0 0 0 ... 5 5 5]
im2877.png,sad,[75 75 75 ... 19 19 19]
im1093.png,sad,[ 10  10  10 ... 242 242 242]
im2323.png,sad,[ 29  29  29 ... 185 185 185]
im1355.png,sad,[140 140 140 ...  76  76  76]
im639.png,sad,[150 150 150 ... 139 139 139]
im1342.png,sad,[42 42 42 ... 50 50 50]
im3056.png,sad,[249 249 249 ... 183 183 183]
im1941.png,sad,[ 96  96  96 ... 165 165 165]
im214.png,sad,[123 123 123 ...  60  60  60]
im2497.png,sad,[ 35  35  35 ... 163 163 163]
im63.png,sad,[216 216 216 ...  40  40  40]
im133.png,sad,[ 5  5  5 ... 38 38 38]
im2126.png,sad,[ 47  47  47 ... 255 255 255]
im1879.png,sad,[188 188 188 ... 129 129 129]
im2561.png,sad,[175 175 175 ...   0   0   0]
im4456.png,sad,[ 42  42  42 ... 252 252 252]
im4812.png,sad,[38 38 38 ... 36 36 36]
im4164.png,sad,[171 171 171 ... 249 249 249]
im4308.png,sad,[193 193 193 ... 146 146 146]
